GRVNumber|PurchaseOrderNumber|SiteCode|ItemCode|ReceivedQuantity|ActualReceiptDate|IBTSourceSite|SupplierCode|PurchaseOrderLineNumber|TotalCost|ReceiptCurrencyCode
GRV_CLOTH01_002005|PO_CLOTH01_20250210_DC_01_003421|DC_01|ITM_BAS_0002|371|2025-02-17 00:00:00||SUP_003|1|3439.17|USD
GRV_CLOTH01_002006|PO_CLOTH01_20250210_DC_01_003431|DC_01|ITM_TOP_0012|139|2025-02-17 00:00:00||SUP_003|1|1755.57|USD
GRV_CLOTH01_002007|PO_CLOTH01_20250210_DC_01_003451|DC_01|ITM_BOT_0032|189|2025-02-17 00:00:00||SUP_003|1|6656.58|USD
GRV_CLOTH01_002008|PO_CLOTH01_20250203_DC_01_003360|DC_01|ITM_TOP_0016|82|2025-02-17 00:00:00||SUP_007|1|2129.54|USD
GRV_CLOTH01_002009|PO_CLOTH01_20250210_DC_01_003428|DC_01|ITM_BAS_0009|425|2025-02-18 00:00:00||SUP_010|1|1933.75|USD
GRV_CLOTH01_002010|PO_CLOTH01_20250210_DC_01_003430|DC_01|ITM_TOP_0011|44|2025-02-18 00:00:00||SUP_002|1|881.32|USD
GRV_CLOTH01_002011|PO_CLOTH01_20250210_DC_01_003438|DC_01|ITM_TOP_0019|70|2025-02-18 00:00:00||SUP_010|1|780.5|USD
GRV_CLOTH01_002012|PO_CLOTH01_20250210_DC_01_003440|DC_01|ITM_TOP_0021|64|2025-02-18 00:00:00||SUP_002|1|977.92|USD
GRV_CLOTH01_002013|PO_CLOTH01_20250210_DC_01_003448|DC_01|ITM_BOT_0029|166|2025-02-18 00:00:00||SUP_010|1|6515.5|USD
GRV_CLOTH01_002014|PO_CLOTH01_20250210_DC_01_003450|DC_01|ITM_BOT_0031|158|2025-02-18 00:00:00||SUP_002|1|4338.68|USD
GRV_CLOTH01_002015|PO_CLOTH01_20250203_DC_01_003348|DC_01|ITM_BAS_0004|98|2025-02-18 00:00:00||SUP_005|1|594.86|USD
GRV_CLOTH01_002016|PO_CLOTH01_20250210_DC_01_003456|DC_01|ITM_FOO_0037|8|2025-02-19 00:00:00||SUP_008|1|151.36|USD
GRV_CLOTH01_002017|PO_CLOTH01_20250210_DC_01_003459|DC_01|ITM_ACC_0047|3|2025-02-19 00:00:00||SUP_008|1|21.51|USD
GRV_CLOTH01_002018|PO_CLOTH01_20250120_DC_01_003228|DC_01|ITM_FOO_0035|11|2025-02-19 00:00:00||SUP_006|1|478.17|USD
GRV_CLOTH01_002019|PO_CLOTH01_20250203_DC_01_003375|DC_01|ITM_BOT_0031|43|2025-02-19 00:00:00||SUP_002|1|1180.78|USD
GRV_CLOTH01_002020|PO_CLOTH01_20250203_DC_01_003354|DC_01|ITM_BAS_0010|169|2025-02-20 00:00:00||SUP_001|1|1287.78|USD
GRV_CLOTH01_002021|PO_CLOTH01_20250203_DC_01_003364|DC_01|ITM_TOP_0020|259|2025-02-20 00:00:00||SUP_001|1|7619.78|USD
GRV_CLOTH01_002022|PO_CLOTH01_20250203_DC_01_003374|DC_01|ITM_BOT_0030|169|2025-02-20 00:00:00||SUP_001|1|3819.4|USD
GRV_CLOTH01_002023|PO_CLOTH01_20250203_DC_01_003384|DC_01|ITM_FOO_0040|27|2025-02-20 00:00:00||SUP_001|1|553.23|USD
GRV_CLOTH01_002024|PO_CLOTH01_20250210_DC_01_003424|DC_01|ITM_BAS_0005|416|2025-02-20 00:00:00||SUP_006|1|1414.4|USD
GRV_CLOTH01_002025|PO_CLOTH01_20250210_DC_01_003425|DC_01|ITM_BAS_0006|423|2025-02-20 00:00:00||SUP_007|1|1983.87|USD
GRV_CLOTH01_002026|PO_CLOTH01_20250210_DC_01_003434|DC_01|ITM_TOP_0015|149|2025-02-20 00:00:00||SUP_006|1|1154.75|USD
GRV_CLOTH01_002027|PO_CLOTH01_20250210_DC_01_003435|DC_01|ITM_TOP_0016|226|2025-02-20 00:00:00||SUP_007|1|5869.22|USD
GRV_CLOTH01_002028|PO_CLOTH01_20250210_DC_01_003444|DC_01|ITM_BOT_0025|243|2025-02-20 00:00:00||SUP_006|1|7022.7|USD
GRV_CLOTH01_002029|PO_CLOTH01_20250210_DC_01_003445|DC_01|ITM_BOT_0026|77|2025-02-20 00:00:00||SUP_007|1|2664.2|USD
GRV_CLOTH01_002030|PO_CLOTH01_20250210_DC_01_003454|DC_01|ITM_FOO_0035|52|2025-02-20 00:00:00||SUP_006|1|2260.44|USD
GRV_CLOTH01_002031|PO_CLOTH01_20250210_DC_01_003455|DC_01|ITM_FOO_0036|14|2025-02-20 00:00:00||SUP_007|1|690.9|USD
GRV_CLOTH01_002032|PO_CLOTH01_20250203_DC_01_003347|DC_01|ITM_BAS_0003|545|2025-02-21 00:00:00||SUP_004|1|2065.55|USD
GRV_CLOTH01_002033|PO_CLOTH01_20250203_DC_01_003352|DC_01|ITM_BAS_0008|432|2025-02-21 00:00:00||SUP_009|1|1460.16|USD
GRV_CLOTH01_002034|PO_CLOTH01_20250203_DC_01_003357|DC_01|ITM_TOP_0013|137|2025-02-21 00:00:00||SUP_004|1|2882.48|USD
GRV_CLOTH01_002035|PO_CLOTH01_20250203_DC_01_003362|DC_01|ITM_TOP_0018|229|2025-02-21 00:00:00||SUP_009|1|3517.44|USD
GRV_CLOTH01_002036|PO_CLOTH01_20250203_DC_01_003367|DC_01|ITM_BOT_0023|286|2025-02-21 00:00:00||SUP_004|1|4207.06|USD
GRV_CLOTH01_002037|PO_CLOTH01_20250203_DC_01_003372|DC_01|ITM_BOT_0028|308|2025-02-21 00:00:00||SUP_009|1|8322.16|USD
GRV_CLOTH01_002038|PO_CLOTH01_20250203_DC_01_003377|DC_01|ITM_FOO_0033|1|2025-02-21 00:00:00||SUP_004|1|45.38|USD
GRV_CLOTH01_002039|PO_CLOTH01_20250210_DC_01_003423|DC_01|ITM_BAS_0004|243|2025-02-21 00:00:00||SUP_005|1|1475.01|USD
GRV_CLOTH01_002040|PO_CLOTH01_20250210_DC_01_003433|DC_01|ITM_TOP_0014|106|2025-02-21 00:00:00||SUP_005|1|2762.36|USD
GRV_CLOTH01_002041|PO_CLOTH01_20250210_DC_01_003443|DC_01|ITM_BOT_0024|88|2025-02-21 00:00:00||SUP_005|1|3144.24|USD
GRV_CLOTH01_002042|PO_CLOTH01_20250210_DC_01_003453|DC_01|ITM_FOO_0034|19|2025-02-21 00:00:00||SUP_005|1|1075.59|USD
GRV_CLOTH01_002043|PO_CLOTH01_20250203_DC_01_003346|DC_01|ITM_BAS_0002|95|2025-02-22 00:00:00||SUP_003|1|880.65|USD
GRV_CLOTH01_002044|PO_CLOTH01_20250127_DC_01_003290|DC_01|ITM_TOP_0021|6|2025-02-23 00:00:00||SUP_002|1|91.68|USD
GRV_CLOTH01_002045|PO_CLOTH01_20250217_DC_01_003496|DC_01|ITM_BAS_0002|396|2025-02-24 00:00:00||SUP_003|1|3670.92|USD
GRV_CLOTH01_002046|PO_CLOTH01_20250217_DC_01_003506|DC_01|ITM_TOP_0012|100|2025-02-24 00:00:00||SUP_003|1|1263.0|USD
GRV_CLOTH01_002047|PO_CLOTH01_20250217_DC_01_003516|DC_01|ITM_TOP_0022|160|2025-02-24 00:00:00||SUP_003|1|1553.6|USD
GRV_CLOTH01_002048|PO_CLOTH01_20250210_DC_01_003436|DC_01|ITM_TOP_0017|124|2025-02-24 00:00:00||SUP_008|1|2916.48|USD
GRV_CLOTH01_002049|PO_CLOTH01_20250217_DC_01_003495|DC_01|ITM_BAS_0001|213|2025-02-25 00:00:00||SUP_002|1|1661.4|USD
GRV_CLOTH01_002050|PO_CLOTH01_20250217_DC_01_003513|DC_01|ITM_TOP_0019|130|2025-02-25 00:00:00||SUP_010|1|1449.5|USD
GRV_CLOTH01_002051|PO_CLOTH01_20250217_DC_01_003515|DC_01|ITM_TOP_0021|68|2025-02-25 00:00:00||SUP_002|1|1039.04|USD
GRV_CLOTH01_002052|PO_CLOTH01_20250217_DC_01_003523|DC_01|ITM_BOT_0029|119|2025-02-25 00:00:00||SUP_010|1|4670.75|USD
GRV_CLOTH01_002053|PO_CLOTH01_20250217_DC_01_003525|DC_01|ITM_BOT_0031|250|2025-02-25 00:00:00||SUP_002|1|6865.0|USD
GRV_CLOTH01_002054|PO_CLOTH01_20250210_DC_01_003446|DC_01|ITM_BOT_0027|270|2025-02-25 00:00:00||SUP_008|1|8756.1|USD
GRV_CLOTH01_002055|PO_CLOTH01_20250203_DC_01_003382|DC_01|ITM_FOO_0038|20|2025-02-25 00:00:00||SUP_009|1|546.6|USD
GRV_CLOTH01_002056|PO_CLOTH01_20250217_DC_01_003526|DC_01|ITM_BOT_0032|175|2025-02-25 00:00:00||SUP_003|1|6163.5|USD
GRV_CLOTH01_002057|PO_CLOTH01_20250217_DC_01_003501|DC_01|ITM_BAS_0007|451|2025-02-26 00:00:00||SUP_008|1|2994.64|USD
GRV_CLOTH01_002058|PO_CLOTH01_20250217_DC_01_003511|DC_01|ITM_TOP_0017|56|2025-02-26 00:00:00||SUP_008|1|1317.12|USD
GRV_CLOTH01_002059|PO_CLOTH01_20250217_DC_01_003531|DC_01|ITM_FOO_0037|2|2025-02-26 00:00:00||SUP_008|1|37.84|USD
GRV_CLOTH01_002060|PO_CLOTH01_20250217_DC_01_003534|DC_01|ITM_ACC_0047|10|2025-02-26 00:00:00||SUP_008|1|71.7|USD
GRV_CLOTH01_002061|PO_CLOTH01_20250210_DC_01_003426|DC_01|ITM_BAS_0007|364|2025-02-26 00:00:00||SUP_008|1|2416.96|USD
GRV_CLOTH01_002062|PO_CLOTH01_20250217_DC_01_003503|DC_01|ITM_BAS_0009|467|2025-02-26 00:00:00||SUP_010|1|2124.85|USD
GRV_CLOTH01_002063|PO_CLOTH01_20250210_DC_01_003429|DC_01|ITM_BAS_0010|149|2025-02-27 00:00:00||SUP_001|1|1135.38|USD
GRV_CLOTH01_002064|PO_CLOTH01_20250210_DC_01_003439|DC_01|ITM_TOP_0020|264|2025-02-27 00:00:00||SUP_001|1|7766.88|USD
GRV_CLOTH01_002065|PO_CLOTH01_20250210_DC_01_003449|DC_01|ITM_BOT_0030|189|2025-02-27 00:00:00||SUP_001|1|4271.4|USD
GRV_CLOTH01_002066|PO_CLOTH01_20250210_DC_01_003458|DC_01|ITM_FOO_0040|22|2025-02-27 00:00:00||SUP_001|1|450.78|USD
GRV_CLOTH01_002067|PO_CLOTH01_20250217_DC_01_003499|DC_01|ITM_BAS_0005|378|2025-02-27 00:00:00||SUP_006|1|1285.2|USD
GRV_CLOTH01_002068|PO_CLOTH01_20250217_DC_01_003500|DC_01|ITM_BAS_0006|330|2025-02-27 00:00:00||SUP_007|1|1547.7|USD
GRV_CLOTH01_002069|PO_CLOTH01_20250217_DC_01_003509|DC_01|ITM_TOP_0015|147|2025-02-27 00:00:00||SUP_006|1|1139.25|USD
GRV_CLOTH01_002070|PO_CLOTH01_20250217_DC_01_003510|DC_01|ITM_TOP_0016|260|2025-02-27 00:00:00||SUP_007|1|6752.2|USD
GRV_CLOTH01_002071|PO_CLOTH01_20250217_DC_01_003519|DC_01|ITM_BOT_0025|272|2025-02-27 00:00:00||SUP_006|1|7860.8|USD
GRV_CLOTH01_002072|PO_CLOTH01_20250217_DC_01_003529|DC_01|ITM_FOO_0035|56|2025-02-27 00:00:00||SUP_006|1|2434.32|USD
GRV_CLOTH01_002073|PO_CLOTH01_20250217_DC_01_003530|DC_01|ITM_FOO_0036|20|2025-02-27 00:00:00||SUP_007|1|987.0|USD
GRV_CLOTH01_002074|PO_CLOTH01_20250210_DC_01_003422|DC_01|ITM_BAS_0003|432|2025-02-28 00:00:00||SUP_004|1|1637.28|USD
GRV_CLOTH01_002075|PO_CLOTH01_20250210_DC_01_003432|DC_01|ITM_TOP_0013|167|2025-02-28 00:00:00||SUP_004|1|3513.68|USD
GRV_CLOTH01_002076|PO_CLOTH01_20250210_DC_01_003442|DC_01|ITM_BOT_0023|267|2025-02-28 00:00:00||SUP_004|1|3927.57|USD
GRV_CLOTH01_002077|PO_CLOTH01_20250210_DC_01_003447|DC_01|ITM_BOT_0028|203|2025-02-28 00:00:00||SUP_009|1|5485.06|USD
GRV_CLOTH01_002078|PO_CLOTH01_20250210_DC_01_003452|DC_01|ITM_FOO_0033|3|2025-02-28 00:00:00||SUP_004|1|136.14|USD
GRV_CLOTH01_002079|PO_CLOTH01_20250210_DC_01_003457|DC_01|ITM_FOO_0038|7|2025-02-28 00:00:00||SUP_009|1|191.31|USD
GRV_CLOTH01_002080|PO_CLOTH01_20250217_DC_01_003498|DC_01|ITM_BAS_0004|195|2025-02-28 00:00:00||SUP_005|1|1183.65|USD
GRV_CLOTH01_002081|PO_CLOTH01_20250217_DC_01_003508|DC_01|ITM_TOP_0014|92|2025-02-28 00:00:00||SUP_005|1|2397.52|USD
GRV_CLOTH01_002082|PO_CLOTH01_20250217_DC_01_003518|DC_01|ITM_BOT_0024|118|2025-02-28 00:00:00||SUP_005|1|4216.14|USD
GRV_CLOTH01_002083|PO_CLOTH01_20250217_DC_01_003528|DC_01|ITM_FOO_0034|34|2025-02-28 00:00:00||SUP_005|1|1924.74|USD
GRV_CLOTH01_002084|PO_CLOTH01_20250210_DC_01_003441|DC_01|ITM_TOP_0022|222|2025-03-01 00:00:00||SUP_003|1|2155.62|USD
GRV_CLOTH01_002085|PO_CLOTH01_20250217_DC_01_003495|DC_01|ITM_BAS_0001|127|2025-03-01 00:00:00||SUP_002|1|990.6|USD
GRV_CLOTH01_002086|PO_CLOTH01_20250217_DC_01_003505|DC_01|ITM_TOP_0011|60|2025-03-01 00:00:00||SUP_002|1|1201.8|USD
GRV_CLOTH01_002087|PO_CLOTH01_20250217_DC_01_003521|DC_01|ITM_BOT_0027|229|2025-03-02 00:00:00||SUP_008|1|7426.47|USD
GRV_CLOTH01_002088|PO_CLOTH01_20250127_DC_01_003292|DC_01|ITM_BOT_0023|257|2025-03-02 00:00:00||SUP_004|1|3780.47|USD
GRV_CLOTH01_002089|PO_CLOTH01_20250210_DC_01_003429|DC_01|ITM_BAS_0010|52|2025-03-02 00:00:00||SUP_001|1|396.24|USD
GRV_CLOTH01_002090|PO_CLOTH01_20250224_DC_01_003571|DC_01|ITM_BAS_0002|422|2025-03-03 00:00:00||SUP_003|1|3911.94|USD
GRV_CLOTH01_002091|PO_CLOTH01_20250224_DC_01_003591|DC_01|ITM_TOP_0022|170|2025-03-03 00:00:00||SUP_003|1|1650.7|USD
GRV_CLOTH01_002092|PO_CLOTH01_20250224_DC_01_003601|DC_01|ITM_BOT_0032|178|2025-03-03 00:00:00||SUP_003|1|6269.16|USD
GRV_CLOTH01_002093|PO_CLOTH01_20250217_DC_01_003509|DC_01|ITM_TOP_0015|20|2025-03-03 00:00:00||SUP_006|1|155.0|USD
GRV_CLOTH01_002094|PO_CLOTH01_20250224_DC_01_003570|DC_01|ITM_BAS_0001|413|2025-03-04 00:00:00||SUP_002|1|3221.4|USD
GRV_CLOTH01_002095|PO_CLOTH01_20250224_DC_01_003578|DC_01|ITM_BAS_0009|360|2025-03-04 00:00:00||SUP_010|1|1638.0|USD
GRV_CLOTH01_002096|PO_CLOTH01_20250224_DC_01_003580|DC_01|ITM_TOP_0011|45|2025-03-04 00:00:00||SUP_002|1|901.35|USD
GRV_CLOTH01_002097|PO_CLOTH01_20250224_DC_01_003588|DC_01|ITM_TOP_0019|75|2025-03-04 00:00:00||SUP_010|1|836.25|USD
GRV_CLOTH01_002098|PO_CLOTH01_20250224_DC_01_003590|DC_01|ITM_TOP_0021|59|2025-03-04 00:00:00||SUP_002|1|901.52|USD
GRV_CLOTH01_002099|PO_CLOTH01_20250224_DC_01_003598|DC_01|ITM_BOT_0029|211|2025-03-04 00:00:00||SUP_010|1|8281.75|USD
GRV_CLOTH01_002100|PO_CLOTH01_20250224_DC_01_003600|DC_01|ITM_BOT_0031|170|2025-03-04 00:00:00||SUP_002|1|4668.2|USD
GRV_CLOTH01_002101|PO_CLOTH01_20250224_DC_01_003576|DC_01|ITM_BAS_0007|270|2025-03-05 00:00:00||SUP_008|1|1792.8|USD
GRV_CLOTH01_002102|PO_CLOTH01_20250224_DC_01_003606|DC_01|ITM_FOO_0037|11|2025-03-05 00:00:00||SUP_008|1|208.12|USD
GRV_CLOTH01_002103|PO_CLOTH01_20250217_DC_01_003520|DC_01|ITM_BOT_0026|84|2025-03-05 00:00:00||SUP_007|1|2906.4|USD
GRV_CLOTH01_002104|PO_CLOTH01_20250217_DC_01_003504|DC_01|ITM_BAS_0010|141|2025-03-06 00:00:00||SUP_001|1|1074.42|USD
GRV_CLOTH01_002105|PO_CLOTH01_20250217_DC_01_003514|DC_01|ITM_TOP_0020|216|2025-03-06 00:00:00||SUP_001|1|6354.72|USD
GRV_CLOTH01_002106|PO_CLOTH01_20250217_DC_01_003524|DC_01|ITM_BOT_0030|178|2025-03-06 00:00:00||SUP_001|1|4022.8|USD
GRV_CLOTH01_002107|PO_CLOTH01_20250217_DC_01_003533|DC_01|ITM_FOO_0040|22|2025-03-06 00:00:00||SUP_001|1|450.78|USD
GRV_CLOTH01_002108|PO_CLOTH01_20250224_DC_01_003574|DC_01|ITM_BAS_0005|438|2025-03-06 00:00:00||SUP_006|1|1489.2|USD
GRV_CLOTH01_002109|PO_CLOTH01_20250224_DC_01_003575|DC_01|ITM_BAS_0006|396|2025-03-06 00:00:00||SUP_007|1|1857.24|USD
GRV_CLOTH01_002110|PO_CLOTH01_20250224_DC_01_003584|DC_01|ITM_TOP_0015|80|2025-03-06 00:00:00||SUP_006|1|620.0|USD
GRV_CLOTH01_002111|PO_CLOTH01_20250224_DC_01_003585|DC_01|ITM_TOP_0016|210|2025-03-06 00:00:00||SUP_007|1|5453.7|USD
GRV_CLOTH01_002112|PO_CLOTH01_20250224_DC_01_003595|DC_01|ITM_BOT_0026|49|2025-03-06 00:00:00||SUP_007|1|1695.4|USD
GRV_CLOTH01_002113|PO_CLOTH01_20250224_DC_01_003604|DC_01|ITM_FOO_0035|41|2025-03-06 00:00:00||SUP_006|1|1782.27|USD
GRV_CLOTH01_002114|PO_CLOTH01_20250224_DC_01_003605|DC_01|ITM_FOO_0036|14|2025-03-06 00:00:00||SUP_007|1|690.9|USD
GRV_CLOTH01_002115|PO_CLOTH01_20250210_DC_01_003420|DC_01|ITM_BAS_0001|361|2025-03-06 00:00:00||SUP_002|1|2815.8|USD
GRV_CLOTH01_002116|PO_CLOTH01_20250217_DC_01_003497|DC_01|ITM_BAS_0003|474|2025-03-07 00:00:00||SUP_004|1|1796.46|USD
GRV_CLOTH01_002117|PO_CLOTH01_20250217_DC_01_003502|DC_01|ITM_BAS_0008|550|2025-03-07 00:00:00||SUP_009|1|1859.0|USD
GRV_CLOTH01_002118|PO_CLOTH01_20250217_DC_01_003507|DC_01|ITM_TOP_0013|120|2025-03-07 00:00:00||SUP_004|1|2524.8|USD
GRV_CLOTH01_002119|PO_CLOTH01_20250217_DC_01_003517|DC_01|ITM_BOT_0023|216|2025-03-07 00:00:00||SUP_004|1|3177.36|USD
GRV_CLOTH01_002120|PO_CLOTH01_20250217_DC_01_003522|DC_01|ITM_BOT_0028|220|2025-03-07 00:00:00||SUP_009|1|5944.4|USD
GRV_CLOTH01_002121|PO_CLOTH01_20250217_DC_01_003527|DC_01|ITM_FOO_0033|31|2025-03-07 00:00:00||SUP_004|1|1406.78|USD
GRV_CLOTH01_002122|PO_CLOTH01_20250217_DC_01_003532|DC_01|ITM_FOO_0038|24|2025-03-07 00:00:00||SUP_009|1|655.92|USD
GRV_CLOTH01_002123|PO_CLOTH01_20250224_DC_01_003573|DC_01|ITM_BAS_0004|307|2025-03-07 00:00:00||SUP_005|1|1863.49|USD
GRV_CLOTH01_002124|PO_CLOTH01_20250224_DC_01_003583|DC_01|ITM_TOP_0014|61|2025-03-07 00:00:00||SUP_005|1|1589.66|USD
GRV_CLOTH01_002125|PO_CLOTH01_20250224_DC_01_003593|DC_01|ITM_BOT_0024|139|2025-03-07 00:00:00||SUP_005|1|4966.47|USD
GRV_CLOTH01_002126|PO_CLOTH01_20250210_DC_01_003427|DC_01|ITM_BAS_0008|537|2025-03-07 00:00:00||SUP_009|1|1815.06|USD
GRV_CLOTH01_002127|PO_CLOTH01_20250210_DC_01_003437|DC_01|ITM_TOP_0018|173|2025-03-07 00:00:00||SUP_009|1|2657.28|USD
GRV_CLOTH01_002128|PO_CLOTH01_20250224_DC_01_003596|DC_01|ITM_BOT_0027|298|2025-03-07 00:00:00||SUP_008|1|9664.14|USD
GRV_CLOTH01_002129|PO_CLOTH01_20250224_DC_01_003594|DC_01|ITM_BOT_0025|219|2025-03-08 00:00:00||SUP_006|1|6329.1|USD
GRV_CLOTH01_002130|PO_CLOTH01_20250217_DC_01_003529|DC_01|ITM_FOO_0035|8|2025-03-09 00:00:00||SUP_006|1|347.76|USD
GRV_CLOTH01_002131|PO_CLOTH01_20250224_DC_01_003581|DC_01|ITM_TOP_0012|114|2025-03-10 00:00:00||SUP_003|1|1439.82|USD
GRV_CLOTH01_002132|PO_CLOTH01_20250303_DC_01_003645|DC_01|ITM_BAS_0002|372|2025-03-10 00:00:00||SUP_003|1|3448.44|USD
GRV_CLOTH01_002133|PO_CLOTH01_20250303_DC_01_003655|DC_01|ITM_TOP_0012|140|2025-03-10 00:00:00||SUP_003|1|1768.2|USD
GRV_CLOTH01_002134|PO_CLOTH01_20250303_DC_01_003665|DC_01|ITM_TOP_0022|173|2025-03-10 00:00:00||SUP_003|1|1679.83|USD
GRV_CLOTH01_002135|PO_CLOTH01_20250303_DC_01_003675|DC_01|ITM_BOT_0032|173|2025-03-10 00:00:00||SUP_003|1|6093.06|USD
GRV_CLOTH01_002136|PO_CLOTH01_20250224_DC_01_003586|DC_01|ITM_TOP_0017|87|2025-03-10 00:00:00||SUP_008|1|2046.24|USD
GRV_CLOTH01_002137|PO_CLOTH01_20250217_DC_01_003497|DC_01|ITM_BAS_0003|78|2025-03-10 00:00:00||SUP_004|1|295.62|USD
GRV_CLOTH01_002138|PO_CLOTH01_20250303_DC_01_003644|DC_01|ITM_BAS_0001|357|2025-03-11 00:00:00||SUP_002|1|2784.6|USD
GRV_CLOTH01_002139|PO_CLOTH01_20250303_DC_01_003652|DC_01|ITM_BAS_0009|379|2025-03-11 00:00:00||SUP_010|1|1724.45|USD
GRV_CLOTH01_002140|PO_CLOTH01_20250303_DC_01_003654|DC_01|ITM_TOP_0011|38|2025-03-11 00:00:00||SUP_002|1|761.14|USD
GRV_CLOTH01_002141|PO_CLOTH01_20250303_DC_01_003662|DC_01|ITM_TOP_0019|109|2025-03-11 00:00:00||SUP_010|1|1215.35|USD
GRV_CLOTH01_002142|PO_CLOTH01_20250303_DC_01_003664|DC_01|ITM_TOP_0021|70|2025-03-11 00:00:00||SUP_002|1|1069.6|USD
GRV_CLOTH01_002143|PO_CLOTH01_20250303_DC_01_003672|DC_01|ITM_BOT_0029|143|2025-03-11 00:00:00||SUP_010|1|5612.75|USD
GRV_CLOTH01_002144|PO_CLOTH01_20250303_DC_01_003674|DC_01|ITM_BOT_0031|143|2025-03-11 00:00:00||SUP_002|1|3926.78|USD
GRV_CLOTH01_002145|PO_CLOTH01_20250303_DC_01_003682|DC_01|ITM_FOO_0039|43|2025-03-11 00:00:00||SUP_010|1|1297.31|USD
GRV_CLOTH01_002146|PO_CLOTH01_20250303_DC_01_003684|DC_01|ITM_OUT_0041|8|2025-03-11 00:00:00||SUP_002|1|472.32|USD
GRV_CLOTH01_002147|PO_CLOTH01_20250217_DC_01_003504|DC_01|ITM_BAS_0010|53|2025-03-11 00:00:00||SUP_001|1|403.86|USD
GRV_CLOTH01_002148|PO_CLOTH01_20250303_DC_01_003660|DC_01|ITM_TOP_0017|58|2025-03-12 00:00:00||SUP_008|1|1364.16|USD
GRV_CLOTH01_002149|PO_CLOTH01_20250303_DC_01_003670|DC_01|ITM_BOT_0027|259|2025-03-12 00:00:00||SUP_008|1|8399.37|USD
GRV_CLOTH01_002150|PO_CLOTH01_20250303_DC_01_003680|DC_01|ITM_FOO_0037|18|2025-03-12 00:00:00||SUP_008|1|340.56|USD
GRV_CLOTH01_002151|PO_CLOTH01_20250217_DC_01_003512|DC_01|ITM_TOP_0018|121|2025-03-12 00:00:00||SUP_009|1|1858.56|USD
GRV_CLOTH01_002152|PO_CLOTH01_20250224_DC_01_003579|DC_01|ITM_BAS_0010|222|2025-03-13 00:00:00||SUP_001|1|1691.64|USD
GRV_CLOTH01_002153|PO_CLOTH01_20250224_DC_01_003589|DC_01|ITM_TOP_0020|173|2025-03-13 00:00:00||SUP_001|1|5089.66|USD
GRV_CLOTH01_002154|PO_CLOTH01_20250224_DC_01_003599|DC_01|ITM_BOT_0030|201|2025-03-13 00:00:00||SUP_001|1|4542.6|USD
GRV_CLOTH01_002155|PO_CLOTH01_20250224_DC_01_003608|DC_01|ITM_FOO_0040|14|2025-03-13 00:00:00||SUP_001|1|286.86|USD
GRV_CLOTH01_002156|PO_CLOTH01_20250303_DC_01_003648|DC_01|ITM_BAS_0005|487|2025-03-13 00:00:00||SUP_006|1|1655.8|USD
GRV_CLOTH01_002157|PO_CLOTH01_20250303_DC_01_003649|DC_01|ITM_BAS_0006|406|2025-03-13 00:00:00||SUP_007|1|1904.14|USD
GRV_CLOTH01_002158|PO_CLOTH01_20250303_DC_01_003659|DC_01|ITM_TOP_0016|297|2025-03-13 00:00:00||SUP_007|1|7713.09|USD
GRV_CLOTH01_002159|PO_CLOTH01_20250303_DC_01_003668|DC_01|ITM_BOT_0025|217|2025-03-13 00:00:00||SUP_006|1|6271.3|USD
GRV_CLOTH01_002160|PO_CLOTH01_20250303_DC_01_003669|DC_01|ITM_BOT_0026|40|2025-03-13 00:00:00||SUP_007|1|1384.0|USD
GRV_CLOTH01_002161|PO_CLOTH01_20250303_DC_01_003678|DC_01|ITM_FOO_0035|106|2025-03-13 00:00:00||SUP_006|1|4607.82|USD
GRV_CLOTH01_002162|PO_CLOTH01_20250303_DC_01_003679|DC_01|ITM_FOO_0036|78|2025-03-13 00:00:00||SUP_007|1|3849.3|USD
GRV_CLOTH01_002163|PO_CLOTH01_20250303_DC_01_003686|DC_01|ITM_OUT_0045|24|2025-03-13 00:00:00||SUP_006|1|1730.88|USD
GRV_CLOTH01_002164|PO_CLOTH01_20250224_DC_01_003603|DC_01|ITM_FOO_0034|38|2025-03-13 00:00:00||SUP_005|1|2151.18|USD
GRV_CLOTH01_002165|PO_CLOTH01_20250224_DC_01_003572|DC_01|ITM_BAS_0003|588|2025-03-14 00:00:00||SUP_004|1|2228.52|USD
GRV_CLOTH01_002166|PO_CLOTH01_20250224_DC_01_003577|DC_01|ITM_BAS_0008|349|2025-03-14 00:00:00||SUP_009|1|1179.62|USD
GRV_CLOTH01_002167|PO_CLOTH01_20250224_DC_01_003582|DC_01|ITM_TOP_0013|190|2025-03-14 00:00:00||SUP_004|1|3997.6|USD
GRV_CLOTH01_002168|PO_CLOTH01_20250224_DC_01_003587|DC_01|ITM_TOP_0018|196|2025-03-14 00:00:00||SUP_009|1|3010.56|USD
GRV_CLOTH01_002169|PO_CLOTH01_20250224_DC_01_003592|DC_01|ITM_BOT_0023|193|2025-03-14 00:00:00||SUP_004|1|2839.03|USD
GRV_CLOTH01_002170|PO_CLOTH01_20250224_DC_01_003597|DC_01|ITM_BOT_0028|118|2025-03-14 00:00:00||SUP_009|1|3188.36|USD
GRV_CLOTH01_002171|PO_CLOTH01_20250224_DC_01_003602|DC_01|ITM_FOO_0033|40|2025-03-14 00:00:00||SUP_004|1|1815.2|USD
